energy (keV),counts
17.673132500612265,0
17.715111437668348,1
17.757090374724434,1
17.79906931178052,4
17.841048248836607,0
17.883027185892693,1
17.92500612294878,1
17.966985060004866,1
18.008963997060953,0
18.05094293411704,0
18.092921871173125,1
18.13490080822921,0
18.176879745285298,4
18.218858682341384,2
18.26083761939747,0
18.302816556453557,1
18.344795493509643,0
18.386774430565726,2
18.428753367621812,0
18.4707323046779,1
18.512711241733985,0
18.55469017879007,1
18.596669115846158,2
18.638648052902244,2
18.68062698995833,3
18.722605927014417,2
18.764584864070503,1
18.80656380112659,0
18.848542738182676,0
18.890521675238762,0
18.93250061229485,1
18.974479549350935,0
19.01645848640702,0
19.058437423463108,2
19.10041636051919,3
19.142395297575277,1
19.184374234631363,1
19.22635317168745,1
19.268332108743536,3
19.310311045799622,1
19.35228998285571,0
19.394268919911795,1
19.43624785696788,0
19.478226794023968,0
19.520205731080054,1
19.56218466813614,1
19.604163605192227,2
19.646142542248313,0
19.6881214793044,2
19.730100416360486,3
19.77207935341657,1
19.814058290472655,1
19.85603722752874,0
19.898016164584828,0
19.939995101640914,1
19.981974038697,1
20.023952975753087,0
20.065931912809173,0
20.10791084986526,3
20.149889786921346,0
20.191868723977432,0
20.23384766103352,1
20.275826598089605,0
20.31780553514569,0
20.359784472201778,0
20.401763409257864,2
20.44374234631395,1
20.485721283370033,0
20.52770022042612,1
20.569679157482206,2
20.611658094538292,4
20.65363703159438,0
20.695615968650465,1
20.73759490570655,0
20.779573842762638,1
20.821552779818724,1
20.86353171687481,0
20.905510653930897,0
20.947489590986983,0
20.98946852804307,1
21.031447465099156,1
21.073426402155242,0
21.11540533921133,2
21.15738427626741,1
21.199363213323497,0
21.241342150379584,3
21.28332108743567,1
21.325300024491757,0
21.367278961547843,0
21.40925789860393,2
21.451236835660016,3
21.493215772716102,2
21.53519470977219,0
21.577173646828275,0
21.61915258388436,1
21.661131520940447,0
21.703110457996534,1
21.74508939505262,4
21.787068332108706,0
21.829047269164793,1
21.871026206220876,0
21.913005143276962,0
21.95498408033305,1
21.996963017389135,2
22.03894195444522,2
22.080920891501307,0
22.122899828557394,2
22.16487876561348,2
22.206857702669566,0
22.248836639725653,0
22.29081557678174,0
22.332794513837825,0
22.374773450893912,0
22.416752387949998,2
22.458731325006084,3
22.50071026206217,5
22.542689199118254,2
22.58466813617434,2
22.626647073230426,3
22.668626010286513,0
22.7106049473426,1
22.752583884398685,0
22.79456282145477,1
22.836541758510858,1
22.878520695566944,0
22.92049963262303,2
22.962478569679117,2
23.004457506735204,0
23.04643644379129,1
23.088415380847376,0
23.130394317903463,1
23.17237325495955,1
23.214352192015635,1
23.256331129071718,2
23.298310066127804,2
23.34028900318389,0
23.382267940239977,2
23.424246877296063,3
23.46622581435215,2
23.508204751408236,2
23.550183688464323,0
23.59216262552041,0
23.634141562576495,1
23.67612049963258,2
23.718099436688668,0
23.760078373744754,2
23.80205731080084,2
23.844036247856927,2
23.886015184913013,4
23.927994121969096,0
23.969973059025182,0
24.01195199608127,2
24.053930933137355,1
24.09590987019344,1
24.137888807249528,0
24.179867744305614,1
24.2218466813617,0
24.263825618417787,3
24.305804555473873,0
24.34778349252996,1
24.389762429586046,0
24.431741366642132,2
24.47372030369822,2
24.515699240754305,1
24.55767817781039,0
24.599657114866478,3
24.64163605192256,2
24.683614988978647,1
24.725593926034733,2
24.76757286309082,2
24.809551800146906,1
24.851530737202992,1
24.89350967425908,0
24.935488611315165,1
24.97746754837125,1
25.019446485427338,1
25.061425422483424,0
25.10340435953951,2
25.145383296595597,3
25.187362233651683,1
25.22934117070777,1
25.271320107763856,0
25.31329904481994,0
25.355277981876025,0
25.39725691893211,3
25.439235855988198,1
25.481214793044284,2
25.52319373010037,2
25.565172667156457,1
25.607151604212543,1
25.64913054126863,2
25.691109478324716,3
25.733088415380802,2
25.77506735243689,2
25.817046289492975,3
25.85902522654906,2
25.901004163605148,2
25.942983100661234,1
25.98496203771732,2
26.026940974773403,0
26.06891991182949,5
26.110898848885576,2
26.152877785941662,2
26.19485672299775,1
26.236835660053835,0
26.27881459710992,1
26.320793534166008,0
26.362772471222094,1
26.40475140827818,3
26.446730345334267,1
26.488709282390353,2
