energy (keV),counts
12.23522414690356,0
12.276559363616073,1
12.317894580328584,3
12.359229797041097,0
12.400565013753608,1
12.441900230466121,1
12.483235447178632,1
12.524570663891145,0
12.565905880603657,0
12.60724109731617,0
12.64857631402868,0
12.689911530741194,0
12.731246747453705,1
12.772581964166218,0
12.813917180878729,1
12.855252397591242,1
12.896587614303753,0
12.937922831016266,1
12.979258047728777,0
13.02059326444129,0
13.061928481153801,0
13.103263697866314,0
13.144598914578825,0
13.185934131291338,0
13.22726934800385,0
13.26860456471636,0
13.309939781428874,1
13.351274998141385,0
13.392610214853898,1
13.433945431566409,0
13.475280648278922,0
13.516615864991433,0
13.557951081703946,0
13.599286298416457,1
13.64062151512897,0
13.681956731841481,0
13.723291948553994,0
13.764627165266505,0
13.805962381979018,0
13.84729759869153,0
13.888632815404042,0
13.929968032116554,1
13.971303248829066,0
14.012638465541578,0
14.05397368225409,0
14.095308898966602,0
14.136644115679115,0
14.177979332391626,0
14.219314549104139,0
14.26064976581665,0
14.301984982529163,1
14.343320199241674,0
14.384655415954187,0
14.425990632666698,2
14.467325849379211,1
14.508661066091722,0
14.549996282804234,0
14.591331499516746,0
14.632666716229258,0
14.67400193294177,0
14.715337149654282,0
14.756672366366795,1
14.798007583079306,0
14.839342799791819,0
14.88067801650433,0
14.922013233216843,1
14.963348449929354,0
15.004683666641867,0
15.046018883354378,1
15.087354100066891,0
15.128689316779402,0
15.170024533491915,1
15.211359750204426,2
15.25269496691694,1
15.29403018362945,0
15.335365400341963,0
15.376700617054475,2
15.418035833766988,0
15.459371050479499,0
15.500706267192012,0
15.542041483904523,0
15.583376700617036,0
15.624711917329547,0
15.66604713404206,2
15.707382350754571,0
15.748717567467084,0
15.790052784179595,0
15.831388000892108,0
15.87272321760462,1
15.91405843431713,1
15.955393651029643,0
15.996728867742155,0
16.038064084454668,0
16.07939930116718,1
16.12073451787969,2
16.162069734592205,2
16.203404951304716,0
16.244740168017227,0
16.286075384729738,0
16.327410601442253,0
16.368745818154764,0
16.410081034867275,2
16.451416251579786,0
16.4927514682923,1
16.534086685004812,1
16.575421901717323,1
16.616757118429835,0
16.65809233514235,2
16.69942755185486,0
16.74076276856737,0
16.782097985279883,1
16.823433201992398,1
16.86476841870491,1
16.90610363541742,0
16.94743885212993,1
16.988774068842446,0
17.030109285554957,0
17.071444502267468,2
17.11277971897998,1
17.154114935692494,2
17.195450152405005,0
17.236785369117516,0
17.278120585830028,1
17.31945580254254,1
17.360791019255053,0
17.402126235967565,1
17.443461452680076,0
17.484796669392587,1
17.5261318861051,0
17.567467102817613,1
17.608802319530124,1
17.650137536242635,1
17.69147275295515,1
17.73280796966766,1
17.774143186380172,1
17.815478403092683,1
17.856813619805198,0
17.89814883651771,1
17.93948405323022,4
17.98081926994273,1
18.022154486655246,0
18.063489703367757,1
18.10482492008027,0
18.14616013679278,2
18.187495353505295,0
18.228830570217806,2
18.270165786930317,0
18.311501003642828,2
18.352836220355343,0
18.394171437067854,1
18.435506653780365,1
18.476841870492876,2
18.518177087205387,0
18.559512303917902,0
18.600847520630413,0
18.642182737342925,2
18.683517954055436,2
18.72485317076795,3
18.76618838748046,3
18.807523604192973,1
18.848858820905484,0
18.890194037618,3
18.93152925433051,2
18.97286447104302,2
19.014199687755532,1
19.055534904468047,0
19.096870121180558,3
19.13820533789307,3
19.17954055460558,3
19.220875771318095,3
19.262210988030606,4
19.303546204743117,4
19.34488142145563,6
19.386216638168143,2
19.427551854880655,5
19.468887071593166,2
19.510222288305677,2
19.55155750501819,6
19.592892721730703,5
19.634227938443214,3
19.675563155155725,5
19.71689837186824,4
19.75823358858075,4
19.799568805293262,4
19.840904022005773,10
19.882239238718284,9
19.9235744554308,10
19.96490967214331,11
20.00624488885582,11
20.047580105568333,8
20.088915322280847,11
20.13025053899336,13
20.17158575570587,17
20.21292097241838,18
20.254256189130896,16
20.295591405843407,19
20.336926622555918,10
20.37826183926843,26
20.419597055980944,23
20.460932272693455,26
20.502267489405966,26
20.543602706118477,19
20.584937922830992,25
20.626273139543503,21
20.667608356256014,22
20.708943572968526,16
20.75027878968104,22
20.79161400639355,13
20.832949223106063,25
20.874284439818574,16
20.91561965653109,30
20.9569548732436,24
20.99829008995611,28
21.039625306668622,28
21.080960523381137,39
21.122295740093648,30
21.16363095680616,35
21.20496617351867,39
21.24630139023118,69
21.287636606943696,83
21.328971823656207,104
21.37030704036872,146
21.41164225708123,181
21.452977473793744,240
21.494312690506256,316
21.535647907218767,377
21.576983123931278,525
21.618318340643793,581
21.659653557356304,654
21.700988774068815,725
21.742323990781326,770
21.78365920749384,780
21.824994424206352,757
21.866329640918863,745
21.907664857631374,610
21.94900007434389,560
21.9903352910564,407
22.03167050776891,359
22.073005724481423,233
22.114340941193937,166
22.15567615790645,141
22.19701137461896,79
22.23834659133147,49
22.279681808043986,35
22.321017024756497,20
22.362352241469008,6
22.40368745818152,7
22.445022674894034,12
22.486357891606545,7
22.527693108319056,5
22.569028325031567,5
22.61036354174408,0
22.651698758456593,5
22.693033975169104,8
22.734369191881616,1
22.775704408594127,6
22.81703962530664,2
22.858374842019153,7
22.899710058731664,6
22.941045275444175,3
22.98238049215669,1
23.0237157088692,2
23.065050925581712,3
23.106386142294223,1
23.147721359006738,3
23.18905657571925,3
23.23039179243176,4
23.27172700914427,5
23.313062225856786,6
23.354397442569297,7
23.39573265928181,9
23.43706787599432,2
23.478403092706834,3
23.519738309419346,7
23.561073526131857,5
23.602408742844368,8
23.643743959556883,8
23.685079176269394,8
23.726414392981905,11
23.767749609694416,8
23.80908482640693,8
23.850420043119442,11
23.891755259831953,10
23.933090476544464,8
23.974425693256975,13
24.01576090996949,17
24.057096126682,27
24.098431343394513,16
24.139766560107024,21
24.18110177681954,33
24.22243699353205,48
24.26377221024456,66
24.305107426957072,79
24.346442643669587,87
24.387777860382098,108
24.42911307709461,112
24.47044829380712,139
24.511783510519635,146
24.553118727232146,160
24.594453943944657,137
24.63578916065717,138
24.677124377369683,115
24.718459594082194,107
24.759794810794705,77
24.801130027507217,83
24.84246524421973,58
24.883800460932243,47
24.925135677644754,40
24.966470894357265,33
25.00780611106978,32
25.04914132778229,26
25.090476544494802,33
25.131811761207313,16
25.173146977919824,17
25.21448219463234,17
25.25581741134485,13
25.29715262805736,7
25.338487844769872,5
25.379823061482387,4
25.4211582781949,6
25.46249349490741,1
25.50382871161992,4
25.545163928332435,1
25.586499145044947,1
25.627834361757458,0
25.66916957846997,0
25.710504795182484,0
25.751840011894995,0
25.793175228607506,0
25.834510445320017,0
25.875845662032532,0
25.917180878745043,0
25.958516095457554,0
25.999851312170065,1
26.04118652888258,0
26.08252174559509,0
26.123856962307602,0
26.165192179020114,0
26.20652739573263,0
26.24786261244514,0
26.28919782915765,0
26.330533045870162,0
26.371868262582677,0
26.413203479295188,0
26.4545386960077,0
26.49587391272021,0
26.53720912943272,0
26.578544346145236,0
26.619879562857747,0
26.66121477957026,0
26.70254999628277,0
26.743885212995284,0
26.785220429707795,0
26.826555646420307,0
26.867890863132818,0
26.909226079845332,0
26.950561296557844,0
26.991896513270355,0
27.033231729982866,0
27.07456694669538,0
27.115902163407892,0
27.157237380120403,0
27.198572596832914,0
27.23990781354543,0
27.28124303025794,0
27.32257824697045,0
27.363913463682962,0
27.405248680395477,0
27.44658389710799,0
27.4879191138205,0
27.52925433053301,0
27.570589547245525,0
27.611924763958037,0
27.653259980670548,0
27.69459519738306,0
27.735930414095574,0
27.777265630808085,0
27.818600847520596,0
27.859936064233107,0
27.90127128094562,0
27.942606497658133,0
27.983941714370644,0
28.025276931083155,0
28.066612147795666,0
28.10794736450818,0
28.149282581220692,0
28.190617797933204,1
28.231953014645715,0
28.27328823135823,0
28.31462344807074,0
28.355958664783252,0
28.397293881495763,0
28.438629098208278,0
28.47996431492079,0
28.5212995316333,0
28.56263474834581,0
28.603969965058326,0
28.645305181770837,0
28.68664039848335,0
28.72797561519586,0
28.769310831908374,1
28.810646048620885,0
28.851981265333396,0
28.893316482045908,0
28.934651698758422,0
28.975986915470934,0
29.017322132183445,0
29.058657348895956,0
29.099992565608467,0
29.14132778232098,0
29.182662999033493,0
29.223998215746004,0
29.265333432458515,0
29.30666864917103,0
29.34800386588354,0
29.389339082596052,0
29.430674299308563,0
29.472009516021078,0
29.51334473273359,0
29.5546799494461,0
29.59601516615861,0
29.637350382871126,0
29.678685599583638,1
29.72002081629615,0
29.76135603300866,0
29.802691249721175,0
29.844026466433686,0
29.885361683146197,0
29.926696899858708,0
29.968032116571223,0
30.009367333283734,0
30.050702549996245,0
30.092037766708756,0
30.13337298342127,0
30.174708200133782,0
30.216043416846293,0
30.257378633558805,0
30.29871385027132,0
30.34004906698383,0
30.38138428369634,0
30.422719500408853,0
30.464054717121364,0
30.50538993383388,0
30.54672515054639,0
30.5880603672589,0
30.629395583971412,0
30.670730800683927,0
30.712066017396438,0
30.75340123410895,0
30.79473645082146,0
30.836071667533975,0
30.877406884246486,0
30.918742100958998,0
30.96007731767151,0
31.001412534384023,0
31.042747751096535,0
31.084082967809046,0
31.125418184521557,0
31.16675340123407,0
31.208088617946583,0
31.249423834659094,0
31.290759051371605,0
31.33209426808412,0
31.37342948479663,0
31.414764701509142,0
31.456099918221653,0
31.497435134934168,0
31.53877035164668,0
31.58010556835919,0
31.6214407850717,0
31.662776001784216,0
31.704111218496728,0
31.74544643520924,0
31.78678165192175,0
31.82811686863426,1
31.869452085346776,0
31.910787302059287,0
31.952122518771798,0
31.99345773548431,0
32.034792952196824,0
32.076128168909335,0
32.117463385621846,0
32.15879860233436,0
32.20013381904687,0
32.24146903575938,0
32.2828042524719,0
32.32413946918441,0
32.36547468589692,0
32.40680990260943,0
32.44814511932194,0
32.489480336034454,0
32.530815552746965,0
32.572150769459476,0
32.613485986171995,0
32.654821202884506,0
32.69615641959702,0
32.73749163630953,0
32.77882685302204,0
32.82016206973455,0
32.86149728644706,0
32.90283250315957,0
32.94416771987209,0
32.9855029365846,0
33.02683815329711,0
33.068173370009625,0
33.109508586722136,0
33.15084380343465,0
33.19217902014716,0
33.23351423685967,0
33.27484945357218,0
33.3161846702847,0
33.35751988699721,0
33.39885510370972,0
33.44019032042223,0
33.48152553713474,0
33.522860753847255,0
33.564195970559766,0
33.60553118727228,0
33.646866403984795,0
33.688201620697306,0
33.72953683740982,0
33.77087205412233,0
33.81220727083484,0
33.85354248754735,0
33.89487770425986,0
33.93621292097237,1
33.97754813768489,0
34.0188833543974,0
34.060218571109914,0
34.101553787822425,0
34.142889004534936,0
34.18422422124745,0
34.22555943795996,0
34.26689465467247,0
34.30822987138499,0
34.3495650880975,0
34.39090030481001,0
34.43223552152252,0
34.47357073823503,0
34.514905954947544,0
34.556241171660055,0
34.597576388372566,0
34.63891160508508,0
34.680246821797596,0
34.72158203851011,0
34.76291725522262,0
34.80425247193513,0
34.84558768864764,0
34.88692290536015,0
34.92825812207266,0
34.969593338785174,0
35.01092855549769,0
35.0522637722102,0
35.093598988922714,0
35.134934205635226,0
35.17626942234774,0
35.21760463906025,0
35.25893985577276,0
35.30027507248527,0
35.34161028919779,1
35.3829455059103,1
35.42428072262281,0
35.46561593933532,1
35.50695115604783,0
35.548286372760344,0
35.589621589472856,0
35.63095680618537,1
35.672292022897885,0
35.713627239610396,0
35.75496245632291,0
35.79629767303542,0
35.83763288974793,0
35.87896810646044,0
35.92030332317295,0
35.96163853988546,0
36.002973756597974,0
36.04430897331049,0
36.085644190023004,0
36.126979406735515,0
36.168314623448026,0
36.20964984016054,0
36.25098505687305,0
36.29232027358556,0
36.33365549029807,0
36.37499070701059,0
36.4163259237231,0
36.45766114043561,0
36.49899635714812,0
36.540331573860634,0
36.581666790573145,0
36.623002007285656,0
36.66433722399817,0
36.705672440710686,0
36.7470076574232,0
36.78834287413571,0
36.82967809084822,0
36.87101330756073,0
36.91234852427324,0
36.95368374098575,0
36.995018957698264,0
37.036354174410775,0
37.07768939112329,0
37.119024607835804,0
37.160359824548316,0
37.20169504126083,0
37.24303025797334,0
37.28436547468585,1
37.32570069139836,0
37.36703590811087,0
37.40837112482339,0
37.4497063415359,0
37.49104155824841,0
37.53237677496092,0
37.573711991673434,0
37.615047208385946,0
37.65638242509846,0
37.69771764181097,0
37.739052858523486,0
37.780388075236,0
37.82172329194851,0
37.86305850866102,0
37.90439372537353,1
37.94572894208604,0
37.98706415879855,0
38.028399375511064,0
38.06973459222358,0
38.111069808936094,0
38.152405025648605,0
38.193740242361116,0
38.23507545907363,0
38.27641067578614,0
38.31774589249865,0
38.35908110921116,0
38.40041632592367,0
38.44175154263619,0
38.4830867593487,0
38.52442197606121,0
38.565757192773724,0
38.607092409486235,0
38.648427626198746,0
38.68976284291126,0
38.73109805962377,0
38.77243327633629,0
38.8137684930488,0
38.85510370976131,0
38.89643892647382,1
38.93777414318633,0
38.97910935989884,0
39.020444576611354,0
39.061779793323865,0
39.10311501003638,0
39.144450226748894,0
39.185785443461405,0
39.22712066017392,0
39.26845587688643,0
39.30979109359894,0
39.35112631031145,0
39.39246152702396,0
39.43379674373648,0
39.47513196044899,0
39.5164671771615,0
39.55780239387401,0
39.599137610586524,0
39.640472827299035,0
39.68180804401155,0
39.72314326072406,0
39.76447847743657,0
39.80581369414909,1
39.8471489108616,1
39.88848412757411,0
39.92981934428662,0
39.97115456099913,0
40.01248977771164,1
40.053824994424154,0
40.095160211136665,0
40.136495427849184,0
40.177830644561695,0
40.219165861274206,0
40.26050107798672,0
40.30183629469923,0
40.34317151141174,0
40.38450672812425,0
40.42584194483676,0
40.46717716154928,0
40.50851237826179,0
40.5498475949743,0
40.591182811686814,0
40.632518028399325,0
40.673853245111836,0
40.71518846182435,0
40.75652367853686,0
40.79785889524938,0
40.83919411196189,0
40.8805293286744,0
40.92186454538691,0
40.96319976209942,0
41.00453497881193,0
41.045870195524444,0
41.087205412236955,0
41.128540628949466,0
41.169875845661984,0
41.211211062374495,0
41.25254627908701,0
41.29388149579952,0
41.33521671251203,0
41.37655192922454,1
41.41788714593705,0
41.45922236264956,0
41.50055757936208,0
41.54189279607459,0
41.5832280127871,0
41.624563229499614,0
41.665898446212125,0
41.70723366292464,0
41.74856887963715,0
41.78990409634966,0
41.83123931306218,1
41.87257452977469,0
41.9139097464872,0
41.95524496319971,0
41.99658017991222,0
42.03791539662473,0
42.079250613337244,0
42.120585830049755,0
42.161921046762274,0
42.203256263474785,0
42.244591480187296,0
42.28592669689981,0
