 501 lines : Polyimide transmission from Henke
 2 columns : Photon Wavelength (nm), Transmission
    5.5463      0.46954    
    5.5976      0.46067    
    5.6494      0.45162    
    5.7016      0.44249    
    5.7544      0.43325    
    5.8076      0.42398    
    5.8614      0.41467    
    5.9156      0.40533    
    5.9704      0.39596    
    6.0256      0.38658    
    6.0814      0.37719    
    6.1376      0.36779    
    6.1944      0.35839    
    6.2517      0.34900    
    6.3096      0.33962    
    6.3680      0.33026    
    6.4269      0.32092    
    6.4863      0.31162    
    6.5464      0.30235    
    6.6069      0.29314    
    6.6681      0.28399    
    6.7298      0.27542    
    6.7920      0.26712    
    6.8549      0.25957    
    6.9183      0.25217    
    6.9823      0.24507    
    7.0469      0.23802    
    7.1121      0.23104    
    7.1779      0.22412    
    7.2444      0.21727    
    7.3114      0.21050    
    7.3790      0.20380    
    7.4473      0.19718    
    7.5162      0.19064    
    7.5858      0.18420    
    7.6560      0.17787    
    7.7268      0.17164    
    7.7983      0.16553    
    7.8705      0.15953    
    7.9433      0.15363    
    8.0168      0.14783    
    8.0910      0.14214    
    8.1658      0.13656    
    8.2414      0.13109    
    8.3176      0.12573    
    8.3946      0.12049    
    8.4723      0.11537    
    8.5507      0.11036    
    8.6298      0.10547    
    8.7096      0.10071    
    8.7902      0.96074E-01
    8.8716      0.91560E-01
    8.9536      0.87171E-01
    9.0365      0.82909E-01
    9.1201      0.78773E-01
    9.2045      0.74766E-01
    9.2897      0.70838E-01
    9.3756      0.67051E-01
    9.4624      0.63500E-01
    9.5499      0.60075E-01
    9.6383      0.56775E-01
    9.7275      0.53596E-01
    9.8175      0.50537E-01
    9.9083      0.47596E-01
    10.000      0.44773E-01
    
